+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                          ;
+----------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                      ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; g_RegisterFile|\g_RegFile1:18:g_RegFile|\g_dffg:6:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:18:g_RegFile|\g_dffg:5:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:18:g_RegFile|\g_dffg:4:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:18:g_RegFile|\g_dffg:3:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:18:g_RegFile|\g_dffg:2:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:18:g_RegFile|\g_dffg:1:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:18:g_RegFile|\g_dffg:0:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:18:g_RegFile                        ; 35    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:31:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:30:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:29:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:28:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:27:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:26:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:25:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:24:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:23:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:22:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:21:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:20:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:19:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:18:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:17:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:16:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:15:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:14:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:13:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:12:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:11:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:10:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:9:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:8:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:7:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:6:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:5:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:4:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:3:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:2:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:1:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile|\g_dffg:0:g_dffg_f     ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:17:g_RegFile                        ; 35    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:16:g_RegFile|\g_dffg:31:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:16:g_RegFile|\g_dffg:30:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:16:g_RegFile|\g_dffg:29:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:16:g_RegFile|\g_dffg:28:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:16:g_RegFile|\g_dffg:27:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:16:g_RegFile|\g_dffg:26:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:16:g_RegFile|\g_dffg:25:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:16:g_RegFile|\g_dffg:24:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; g_RegisterFile|\g_RegFile1:16:g_RegFile|\g_dffg:23:g_dffg_f    ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
